gene,l1norm,genelen,sampid1,sampid2
7-M,0.5618741313727185,1002,2-23,4-11
8-NS,2.0419447092469016,864,2-23,4-11
1-PB2,16.396262389702695,2301,2-23,3-25
2-PB1,18.349407858328718,2311,2-23,3-25
3-PA,4.191950138989411,2208,2-23,3-25
4-HA,14.46406334590873,1744,2-23,3-25
5-NP,12.163625836753507,1507,2-23,3-25
6-NA,0.12712725425450852,1437,2-23,3-25
7-M,2.2154102117854695,1003,2-23,3-25
8-NS,12.0,864,2-23,3-25
1-PB2,8.181013548538097,2301,2-23,4-19
2-PB1,8.870241686547432,2311,2-23,4-19
3-PA,4.870910219830997,2208,2-23,4-19
4-HA,12.74893359699655,1745,2-23,4-19
5-NP,6.646384058927339,1507,2-23,4-19
6-NA,10.718068716191862,1437,2-23,4-19
7-M,0.4751351731932936,1002,2-23,4-19
8-NS,2.204371690071364,864,2-23,4-19
1-PB2,1.0358190819366926,2301,2-23,2-25
2-PB1,0.5896563221278132,2311,2-23,2-25
3-PA,0.7565713805216208,2208,2-23,2-25
4-HA,1.879329169549571,1735,2-23,2-25
5-NP,1.5835546591561636,1507,2-23,2-25
6-NA,0.3697657985059561,1437,2-23,2-25
7-M,0.31402182964986836,1003,2-23,2-25
8-NS,0.0,864,2-23,2-25
1-PB2,8.488231485850351,2301,2-23,2-32
2-PB1,9.421579884160057,2311,2-23,2-32
3-PA,2.246996010549044,2208,2-23,2-32
4-HA,6.441356692530701,1737,2-23,2-32
5-NP,2.163625836753506,1507,2-23,2-32
6-NA,6.078740157480315,1437,2-23,2-32
7-M,0.11863601823708216,1003,2-23,2-32
8-NS,2.48077528532074,864,2-23,2-32
1-PB2,9.698490443177683,2301,2-23,6-24
2-PB1,8.749570732740507,2310,2-23,6-24
3-PA,2.489235274732624,2192,2-23,6-24
4-HA,13.049467499369875,1739,2-23,6-24
5-NP,5.175661684051249,1400,2-23,6-24
6-NA,11.351238101451095,1437,2-23,6-24
7-M,0.11863601823708216,1003,2-23,6-24
8-NS,3.359825246773779,864,2-23,6-24
1-PB2,9.22358010191655,2301,2-23,2-20
2-PB1,8.510991245739493,2311,2-23,2-20
3-PA,0.5353727275587205,2208,2-23,2-20
4-HA,8.096917910556126,1745,2-23,2-20
5-NP,4.798642631891412,1507,2-23,2-20
6-NA,10.078740157480315,1437,2-23,2-20
7-M,2.118636018237082,1003,2-23,2-20
8-NS,2.191780821917808,864,2-23,2-20
1-PB2,4.381850070574553,2301,2-23,3-22
2-PB1,9.400228648989998,2311,2-23,3-22
3-PA,2.3360179355995805,2208,2-23,3-22
4-HA,8.760831022676411,1681,2-23,3-22
5-NP,4.395431619450184,1507,2-23,3-22
6-NA,8.299300431279276,1437,2-23,3-22
7-M,0.1897822632963707,1003,2-23,3-22
8-NS,2.2768339639833566,864,2-23,3-22
1-PB2,16.273418438084015,2301,2-23,3-26
2-PB1,18.476773241763357,2311,2-23,3-26
3-PA,4.474558191726684,2208,2-23,3-26
4-HA,14.497158269748738,1737,2-23,3-26
5-NP,12.232102814321392,1507,2-23,3-26
6-NA,0.24937507811523568,1437,2-23,3-26
7-M,2.118636018237082,1003,2-23,3-26
8-NS,12.0,864,2-23,3-26
1-PB2,8.050541516245488,2301,2-23,2-18
2-PB1,8.349407858328723,2311,2-23,2-18
3-PA,0.19195013898941096,2208,2-23,2-18
4-HA,8.084063345908731,1741,2-23,2-18
5-NP,4.210937664710495,1507,2-23,2-18
6-NA,10.078740157480315,1437,2-23,2-18
7-M,2.118636018237082,1003,2-23,2-18
8-NS,2.202874851109361,864,2-23,2-18
1-PB2,10.368171032316175,2285,2-23,3-13
2-PB1,8.58505556310202,1988,2-23,3-13
3-PA,11.237473001824737,2096,2-23,3-13
4-HA,13.722789379545725,1737,2-23,3-13
5-NP,7.17836905880021,1507,2-23,3-13
6-NA,10.35848300329749,1437,2-23,3-13
7-M,2.2577174954829435,1003,2-23,3-13
8-NS,2.1251242704593034,864,2-23,3-13
1-PB2,8.380988439296218,2301,2-23,6-20
2-PB1,8.813250240845807,2234,2-23,6-20
3-PA,2.6241520534060907,2208,2-23,6-20
4-HA,12.802762132006466,1684,2-23,6-20
5-NP,6.331052318576038,1492,2-23,6-20
6-NA,10.380744009484166,1411,2-23,6-20
7-M,0.11863601823708216,1003,2-23,6-20
8-NS,2.189652792158487,864,2-23,6-20
1-PB2,12.353726995269408,2172,2-23,3-1
2-PB1,10.443525505387546,2159,2-23,3-1
3-PA,6.470995220602523,2208,2-23,3-1
4-HA,8.439423379437034,1745,2-23,3-1
5-NP,12.381684341238454,1507,2-23,3-1
6-NA,9.694645699628595,1437,2-23,3-1
7-M,6.118636018237082,1003,2-23,3-1
8-NS,8.22463994837549,864,2-23,3-1
1-PB2,6.050541516245487,2301,2-23,3-29
2-PB1,16.446786135482277,2311,2-23,3-29
3-PA,4.313315499292825,2208,2-23,3-29
4-HA,14.47295223479762,1745,2-23,3-29
5-NP,8.163625836753505,1507,2-23,3-29
6-NA,17.931089150768905,1437,2-23,3-29
7-M,2.118636018237082,1003,2-23,3-29
8-NS,6.0,864,2-23,3-29
1-PB2,8.340862971967734,1983,2-23,6-32
2-PB1,8.402856201030794,1644,2-23,6-32
3-PA,0.33922602351296205,1921,2-23,6-32
4-HA,6.205243354242346,1399,2-23,6-32
5-NP,4.5096076109542595,1262,2-23,6-32
6-NA,8.442717476664802,1305,2-23,6-32
7-M,2.2468411464422102,1000,2-23,6-32
8-NS,2.304125523279967,768,2-23,6-32
1-PB2,4.133381752931878,2301,2-23,4-9
2-PB1,4.595561704482568,2311,2-23,4-9
3-PA,0.25810228893428416,2204,2-23,4-9
4-HA,4.5208564264143885,1745,2-23,4-9
5-NP,2.163625836753506,1507,2-23,4-9
6-NA,4.120015954853673,1437,2-23,4-9
7-M,0.4278403629583961,1002,2-23,4-9
8-NS,2.0,864,2-23,4-9
1-PB2,12.769706288518755,2301,4-11,3-25
2-PB1,14.806698631088873,2311,4-11,3-25
3-PA,4.424891840030308,2208,4-11,3-25
4-HA,14.742997209910035,1744,4-11,3-25
5-NP,10.061776061776062,1507,4-11,3-25
6-NA,4.423259231765092,1437,4-11,3-25
7-M,2.540012306684023,1002,4-11,3-25
8-NS,10.041944709246902,864,4-11,3-25
1-PB2,4.5544574473541575,2301,4-11,4-19
2-PB1,5.3275324593075855,2311,4-11,4-19
3-PA,5.103851920871896,2208,4-11,4-19
4-HA,12.654534127664522,1745,4-11,4-19
5-NP,4.599429068945319,1507,4-11,4-19
6-NA,7.06258779047664,1437,4-11,4-19
7-M,0.3696297412101272,1002,4-11,4-19
8-NS,0.2463163993182658,864,4-11,4-19
1-PB2,5.409262980752753,2301,4-11,2-25
2-PB1,5.046947094887967,2311,4-11,2-25
3-PA,0.9895130815625193,2208,4-11,2-25
4-HA,6.483342398630241,1735,4-11,2-25
5-NP,3.5365996691741444,1507,4-11,2-25
6-NA,4.714284872790734,1437,4-11,2-25
7-M,0.6386239245484224,1002,4-11,2-25
8-NS,2.0419447092469016,864,4-11,2-25
1-PB2,4.861675384666411,2301,4-11,2-32
2-PB1,5.87887065692021,2311,4-11,2-32
3-PA,2.4799377115899426,2208,4-11,2-32
4-HA,7.193111069352518,1737,4-11,2-32
5-NP,0.1166708467714872,1507,4-11,2-32
6-NA,2.423259231765092,1437,4-11,2-32
7-M,0.4432381131356362,1002,4-11,2-32
8-NS,0.5227199945676417,864,4-11,2-32
1-PB2,6.071934341993741,2301,4-11,6-24
2-PB1,5.206861505500659,2310,4-11,6-24
3-PA,2.7221769757735226,2192,4-11,6-24
4-HA,13.801221876191695,1739,4-11,6-24
5-NP,5.178396135063019,1400,4-11,6-24
6-NA,7.695757175735873,1437,4-11,6-24
7-M,0.4432381131356362,1002,4-11,6-24
8-NS,1.4017699560206809,864,4-11,6-24
1-PB2,5.59702400073261,2301,4-11,2-20
2-PB1,4.968282018499648,2311,4-11,2-20
3-PA,0.7683144285996188,2208,4-11,2-20
4-HA,8.848672287377944,1745,4-11,2-20
5-NP,2.7516876419093927,1507,4-11,2-20
6-NA,6.423259231765093,1437,4-11,2-20
7-M,2.443238113135636,1002,4-11,2-20
8-NS,0.2337255311647101,864,4-11,2-20
1-PB2,4.999308484603464,2301,4-11,2-21
2-PB1,4.957107987814021,2311,4-11,2-21
3-PA,2.5714296822203253,2206,4-11,2-21
4-HA,11.183933484731492,1745,4-11,2-21
5-NP,2.4878619825055592,1507,4-11,2-21
6-NA,6.765410549960978,1437,4-11,2-21
7-M,0.6029473823680895,1002,4-11,2-21
8-NS,2.3972904503146912,864,4-11,2-21
1-PB2,0.7552939693906144,2301,4-11,3-22
2-PB1,5.857519421750152,2311,4-11,3-22
3-PA,2.568959636640479,2208,4-11,3-22
4-HA,8.666431553344381,1681,4-11,3-22
5-NP,2.3484766294681654,1507,4-11,3-22
6-NA,4.6438195055640525,1437,4-11,3-22
7-M,0.5143843581949248,1002,4-11,3-22
8-NS,0.3187786732302586,864,4-11,3-22
1-PB2,12.646862336900073,2301,4-11,3-26
2-PB1,14.988751514523516,2311,4-11,3-26
3-PA,4.707499892767583,2208,4-11,3-26
4-HA,14.55709963642957,1737,4-11,3-26
5-NP,10.130253039343948,1507,4-11,3-26
6-NA,4.593894152400013,1437,4-11,3-26
7-M,2.443238113135636,1002,4-11,3-26
8-NS,10.041944709246902,864,4-11,3-26
1-PB2,4.423985415061547,2301,4-11,2-18
2-PB1,4.806698631088875,2311,4-11,2-18
3-PA,0.42489184003030944,2208,4-11,2-18
4-HA,8.767441654354482,1741,4-11,2-18
5-NP,2.1639826747284765,1507,4-11,2-18
6-NA,6.423259231765093,1437,4-11,2-18
7-M,2.443238113135636,1002,4-11,2-18
8-NS,0.24481956035626326,864,4-11,2-18
1-PB2,6.741614931132236,2285,4-11,3-13
2-PB1,4.494920861607434,1988,4-11,3-13
3-PA,11.470414702865634,2096,4-11,3-13
4-HA,14.051466833290615,1737,4-11,3-13
5-NP,5.131414068818192,1507,4-11,3-13
6-NA,6.703002077582267,1437,4-11,3-13
7-M,2.582319590381497,1002,4-11,3-13
8-NS,0.16706897970620546,864,4-11,3-13
1-PB2,4.7544323381122755,2301,4-11,6-20
2-PB1,5.270541013605956,2234,4-11,6-20
3-PA,2.857093754446989,2208,4-11,6-20
4-HA,13.131439585751359,1684,4-11,6-20
5-NP,4.333786769587808,1492,4-11,6-20
6-NA,6.869407227913088,1411,4-11,6-20
7-M,0.4432381131356362,1002,4-11,6-20
8-NS,0.23159750140538876,864,4-11,6-20
1-PB2,10.727170894085468,2172,4-11,3-1
2-PB1,6.9008162781476985,2159,4-11,3-1
3-PA,6.7039369216434235,2208,4-11,3-1
4-HA,9.191177756258853,1745,4-11,3-1
5-NP,10.279834566261009,1507,4-11,3-1
6-NA,6.039164773913374,1437,4-11,3-1
7-M,6.443238113135636,1002,4-11,3-1
8-NS,6.266584657622392,864,4-11,3-1
1-PB2,2.423985415061547,2301,4-11,3-29
2-PB1,12.904076908242432,2311,4-11,3-29
3-PA,4.546257200333723,2208,4-11,3-29
4-HA,14.378552765465592,1745,4-11,3-29
5-NP,6.116670846771488,1507,4-11,3-29
6-NA,14.275608225053682,1437,4-11,3-29
7-M,2.443238113135636,1002,4-11,3-29
8-NS,4.041944709246902,864,4-11,3-29
1-PB2,6.714306870783793,1983,4-11,6-32
2-PB1,5.000146973790949,1644,4-11,6-32
3-PA,0.5721677245538606,1921,4-11,6-32
4-HA,6.463332572693123,1399,4-11,6-32
5-NP,4.512342061966029,1262,4-11,6-32
6-NA,4.675925958489972,1305,4-11,6-32
7-M,2.356389477899904,1000,4-11,6-32
8-NS,0.30412552327996684,768,4-11,6-32
1-PB2,0.5068256517479376,2301,4-11,4-9
2-PB1,1.052852477242721,2311,4-11,4-9
3-PA,0.4910439899751826,2204,4-11,4-9
4-HA,0.4264569570823592,1745,4-11,4-9
5-NP,0.1166708467714872,1507,4-11,4-9
6-NA,0.46453502913845035,1437,4-11,4-9
7-M,0.3223349309752297,1002,4-11,4-9
8-NS,0.04194470924690183,864,4-11,4-9
1-PB2,16.47619290574982,2301,3-25,4-19
2-PB1,14.520833828218713,2316,3-25,4-19
3-PA,8.678960080841586,2208,3-25,4-19
4-HA,18.64042580664337,1744,3-25,4-19
5-NP,10.482758222173832,1507,3-25,4-19
6-NA,10.68771565548574,1437,3-25,4-19
7-M,2.4532733485045983,1002,3-25,4-19
8-NS,10.204371690071364,864,3-25,4-19
1-PB2,17.330998439148413,2301,3-25,2-25
2-PB1,18.24024846379909,2314,3-25,2-25
3-PA,4.56462124153221,2208,3-25,2-25
4-HA,16.095900744275756,1734,3-25,2-25
5-NP,13.419928822402653,1507,3-25,2-25
6-NA,0.3394127377998346,1437,3-25,2-25
7-M,2.292160004961173,1003,3-25,2-25
8-NS,12.0,864,3-25,2-25
1-PB2,16.783410843062068,2301,3-25,2-32
2-PB1,15.072172025831337,2315,3-25,2-32
3-PA,6.055045871559633,2208,3-25,2-32
4-HA,16.805669414998036,1736,3-25,2-32
5-NP,10.0,1507,3-25,2-32
6-NA,6.048387096774193,1437,3-25,2-32
7-M,2.096774193548387,1003,3-25,2-32
8-NS,10.480775285320739,864,3-25,2-32
1-PB2,17.993669800389398,2301,3-25,6-24
2-PB1,14.400162874411786,2310,3-25,6-24
3-PA,6.297285135743213,2192,3-25,6-24
4-HA,19.41378022183721,1738,3-25,6-24
5-NP,11.061725288291534,1400,3-25,6-24
6-NA,11.320885040744974,1437,3-25,6-24
7-M,2.096774193548387,1003,3-25,6-24
8-NS,11.359825246773779,864,3-25,6-24
1-PB2,17.518759459128272,2301,3-25,2-20
2-PB1,14.161583387410774,2311,3-25,2-20
3-PA,4.343422588569308,2208,3-25,2-20
4-HA,14.461230633023462,1744,3-25,2-20
5-NP,8.635016795137906,1507,3-25,2-20
6-NA,10.048387096774192,1437,3-25,2-20
7-M,4.096774193548387,1003,3-25,2-20
8-NS,10.191780821917806,864,3-25,2-20
1-PB2,16.921043942999127,2301,3-25,2-21
2-PB1,14.150409356725145,2311,3-25,2-21
3-PA,6.146537842190017,2206,3-25,2-21
4-HA,16.61281836098925,1744,3-25,2-21
5-NP,8.371191135734072,1507,3-25,2-21
6-NA,10.390538414970079,1437,3-25,2-21
7-M,2.256483462780841,1002,3-25,2-21
8-NS,12.355345741067788,864,3-25,2-21
1-PB2,12.677029427786277,2301,3-25,3-22
2-PB1,19.05082079066128,2316,3-25,3-22
3-PA,6.1440677966101696,2208,3-25,3-22
4-HA,12.652323232323234,1680,3-25,3-22
5-NP,12.231805782696679,1507,3-25,3-22
6-NA,8.268947370573155,1437,3-25,3-22
7-M,2.167920438607676,1003,3-25,3-22
8-NS,10.276833963983355,864,3-25,3-22
1-PB2,0.5685977952957343,2301,3-25,3-26
2-PB1,0.18205288343464116,2316,3-25,3-26
3-PA,0.2826080527372724,2208,3-25,3-26
4-HA,0.27304354297937644,1736,3-25,3-26
5-NP,0.06847697756788665,1507,3-25,3-26
6-NA,0.2190220174091142,1437,3-25,3-26
7-M,0.09677419354838704,1003,3-25,3-26
8-NS,0.0,864,3-25,3-26
1-PB2,16.34572087345721,2301,3-25,2-18
2-PB1,14.0,2316,3-25,2-18
3-PA,4.0,2208,3-25,2-18
4-HA,14.38,1740,3-25,2-18
5-NP,8.047311827956989,1507,3-25,2-18
6-NA,10.048387096774192,1437,3-25,2-18
7-M,4.096774193548387,1003,3-25,2-18
8-NS,10.202874851109359,864,3-25,2-18
1-PB2,18.6633503895279,2285,3-25,3-13
2-PB1,14.2356477047733,1988,3-25,3-13
3-PA,15.045522862835323,2096,3-25,3-13
4-HA,15.672914067825026,1736,3-25,3-13
5-NP,11.014743222046704,1507,3-25,3-13
6-NA,10.328129942591367,1437,3-25,3-13
7-M,4.235855670794248,1003,3-25,3-13
8-NS,10.125124270459304,864,3-25,3-13
1-PB2,16.676167796507936,2301,3-25,6-20
2-PB1,14.463842382517084,2234,3-25,6-20
3-PA,6.432201914416679,2208,3-25,6-20
4-HA,18.752886820285767,1683,3-25,6-20
5-NP,10.21711592281632,1492,3-25,6-20
6-NA,10.49453509292219,1411,3-25,6-20
7-M,2.096774193548387,1003,3-25,6-20
8-NS,10.189652792158489,864,3-25,6-20
1-PB2,14.64890635248113,2172,3-25,3-1
2-PB1,12.094117647058823,2159,3-25,3-1
3-PA,10.279045081613113,2208,3-25,3-1
4-HA,10.803736101904368,1744,3-25,3-1
5-NP,8.218058504484947,1507,3-25,3-1
6-NA,9.664292638922474,1437,3-25,3-1
7-M,4.096774193548387,1003,3-25,3-1
8-NS,16.22463994837549,864,3-25,3-1
1-PB2,14.345720873457207,2301,3-25,3-29
2-PB1,22.09737827715356,2316,3-25,3-29
3-PA,8.121365360303413,2208,3-25,3-29
4-HA,20.364444444444445,1744,3-25,3-29
5-NP,12.0,1507,3-25,3-29
6-NA,17.90073609006278,1437,3-25,3-29
7-M,4.096774193548387,1003,3-25,3-29
8-NS,14.0,864,3-25,3-29
1-PB2,16.636042329179457,1983,3-25,6-32
2-PB1,12.193448342702071,1644,3-25,6-32
3-PA,4.147275884523552,1921,3-25,6-32
4-HA,8.155368042521648,1399,3-25,6-32
5-NP,10.39567121519454,1262,3-25,6-32
6-NA,8.363977319184487,1305,3-25,6-32
7-M,4.2249793217535165,1000,3-25,6-32
8-NS,8.304125523279968,768,3-25,6-32
1-PB2,12.4285611101436,2301,3-25,4-9
2-PB1,14.246153846153845,2314,3-25,4-9
3-PA,4.066152149944873,2204,3-25,4-9
4-HA,14.41234863606121,1744,3-25,4-9
5-NP,10.0,1507,3-25,4-9
6-NA,4.089662894147551,1437,3-25,4-9
7-M,2.4059785382697014,1002,3-25,4-9
8-NS,10.0,864,3-25,4-9
1-PB2,9.115749597983816,2301,4-19,2-25
2-PB1,8.7610822920178,2314,4-19,2-25
3-PA,5.243581322373796,2208,4-19,2-25
4-HA,14.380770995363577,1735,4-19,2-25
5-NP,7.902687044576489,1507,4-19,2-25
6-NA,10.930354199737188,1437,4-19,2-25
7-M,0.5518849663689978,1002,4-19,2-25
8-NS,2.204371690071364,864,4-19,2-25
1-PB2,8.568162001897473,2301,4-19,2-32
2-PB1,9.593005854050045,2315,4-19,2-32
3-PA,6.734005952401219,2208,4-19,2-32
4-HA,15.090539666085853,1737,4-19,2-32
5-NP,4.482758222173833,1507,4-19,2-32
6-NA,8.639328558711547,1437,4-19,2-32
7-M,0.35649915495621143,1002,4-19,2-32
8-NS,0.6851469753921038,864,4-19,2-32
1-PB2,1.778420959224805,2301,4-19,6-24
2-PB1,0.9209967026304934,2310,4-19,6-24
3-PA,2.9762452165847986,2192,4-19,6-24
4-HA,1.6986504729250314,1739,4-19,6-24
5-NP,1.5444835104653651,1400,4-19,6-24
6-NA,1.9118265026823273,1437,4-19,6-24
7-M,0.35649915495621143,1002,4-19,6-24
8-NS,1.564196936845143,864,4-19,6-24
1-PB2,9.303510617963674,2301,4-19,2-20
2-PB1,4.682417215629483,2311,4-19,2-20
3-PA,5.022382669410895,2208,4-19,2-20
4-HA,8.746100884111279,1745,4-19,2-20
5-NP,3.117775017311738,1507,4-19,2-20
6-NA,4.639328558711547,1437,4-19,2-20
7-M,2.3564991549562113,1002,4-19,2-20
8-NS,0.39615251198917223,864,4-19,2-20
1-PB2,8.705795101834529,2301,4-19,2-21
2-PB1,4.671243184943856,2311,4-19,2-21
3-PA,6.825497923031603,2206,4-19,2-21
4-HA,11.081362081464828,1745,4-19,2-21
5-NP,2.8539493579079043,1507,4-19,2-21
6-NA,4.981479876907434,1437,4-19,2-21
7-M,0.5162084241886647,1002,4-19,2-21
8-NS,2.5597174311391533,864,4-19,2-21
1-PB2,4.4617805866216775,2301,4-19,3-22
2-PB1,9.571654618879986,2318,4-19,3-22
3-PA,6.823027877451756,2208,4-19,3-22
4-HA,14.563860150077716,1681,4-19,3-22
5-NP,6.71456400487051,1507,4-19,3-22
6-NA,10.859888832510507,1437,4-19,3-22
7-M,0.42764540001549994,1002,4-19,3-22
8-NS,0.4812056540547207,864,4-19,3-22
1-PB2,16.353348954131135,2301,4-19,3-26
2-PB1,14.70288671165335,2318,4-19,3-26
3-PA,8.961568133578856,2208,4-19,3-26
4-HA,18.454528233162907,1737,4-19,3-26
5-NP,10.551235199741718,1507,4-19,3-26
6-NA,10.809963479346468,1437,4-19,3-26
7-M,2.3564991549562113,1002,4-19,3-26
8-NS,10.204371690071364,864,4-19,3-26
1-PB2,8.13047203229261,2301,4-19,2-18
2-PB1,4.52083382821871,2318,4-19,2-18
3-PA,4.678960080841586,2208,4-19,2-18
4-HA,8.664870251087818,1741,4-19,2-18
5-NP,2.5300700501308215,1507,4-19,2-18
6-NA,4.639328558711547,1437,4-19,2-18
7-M,2.3564991549562113,1002,4-19,2-18
8-NS,0.40724654118072534,864,4-19,2-18
1-PB2,10.4481015483633,2285,4-19,3-13
2-PB1,4.6131589731988605,1988,4-19,3-13
3-PA,15.573807748225596,2096,4-19,3-13
4-HA,13.948895430023954,1737,4-19,3-13
5-NP,5.4975014442205365,1507,4-19,3-13
6-NA,4.919071404528721,1437,4-19,3-13
7-M,2.4955806322020724,1002,4-19,3-13
8-NS,0.32949596053066754,864,4-19,3-13
1-PB2,0.46091895534333943,2301,4-19,6-20
2-PB1,0.9090459586349515,2234,4-19,6-20
3-PA,3.1111619952582656,2208,4-19,6-20
4-HA,1.028868182484697,1684,4-19,6-20
5-NP,0.6998741449901527,1492,4-19,6-20
6-NA,0.9786804383546888,1411,4-19,6-20
7-M,0.35649915495621143,1002,4-19,6-20
8-NS,0.3940244822298509,864,4-19,6-20
1-PB2,14.433657511316529,2172,4-19,3-1
2-PB1,6.614951475277533,2159,4-19,3-1
3-PA,10.958005162454697,2208,4-19,3-1
4-HA,13.088606352992189,1745,4-19,3-1
5-NP,10.700816726658779,1507,4-19,3-1
6-NA,12.255234100859827,1437,4-19,3-1
7-M,6.356499154956212,1002,4-19,3-1
8-NS,6.429011638446854,864,4-19,3-1
1-PB2,6.1304720322926105,2301,4-19,3-29
2-PB1,12.618212105372267,2318,4-19,3-29
3-PA,8.800325441144997,2208,4-19,3-29
4-HA,14.275981362198928,1745,4-19,3-29
5-NP,6.482758222173833,1507,4-19,3-29
6-NA,12.491677552000137,1437,4-19,3-29
7-M,2.3564991549562113,1002,4-19,3-29
8-NS,4.204371690071364,864,4-19,3-29
1-PB2,10.420793488014855,1983,4-19,6-32
2-PB1,4.422427817843521,1644,4-19,6-32
3-PA,4.826235965365138,1921,4-19,6-32
4-HA,6.431349404720576,1399,4-19,6-32
5-NP,4.878429437368374,1262,4-19,6-32
6-NA,5.003305877896032,1305,4-19,6-32
7-M,2.2347042831613395,1000,4-19,6-32
8-NS,0.4524748043877453,768,4-19,6-32
1-PB2,4.213312268979001,2301,4-19,4-9
2-PB1,4.766987674372556,2314,4-19,4-9
3-PA,4.745112230786459,2204,4-19,4-9
4-HA,12.323885553815696,1745,4-19,4-9
5-NP,4.482758222173833,1507,4-19,4-9
6-NA,6.680604356084906,1437,4-19,4-9
7-M,0.2167239078407907,1002,4-19,4-9
8-NS,0.20437169007136397,864,4-19,4-9
1-PB2,9.42296753529607,2301,2-25,2-32
2-PB1,9.312420489630426,2314,2-25,2-32
3-PA,2.6196671130918427,2208,2-25,2-32
4-HA,8.220935238638875,1729,2-25,2-32
5-NP,3.419928822402657,1507,2-25,2-32
6-NA,6.291025641025641,1437,2-25,2-32
7-M,0.19538581141278624,1003,2-25,2-32
8-NS,2.48077528532074,864,2-25,2-32
1-PB2,10.6332264926234,2301,2-25,6-24
2-PB1,8.640411338210875,2310,2-25,6-24
3-PA,2.8619063772754227,2192,2-25,6-24
4-HA,14.829046045478048,1729,2-25,6-24
5-NP,6.481654110694189,1400,2-25,6-24
6-NA,11.563523584996421,1437,2-25,6-24
7-M,0.19538581141278624,1003,2-25,6-24
8-NS,3.359825246773779,864,2-25,6-24
1-PB2,10.15831615136227,2301,2-25,2-20
2-PB1,8.401831851209863,2311,2-25,2-20
3-PA,0.9080438301015192,2208,2-25,2-20
4-HA,9.876496456664299,1735,2-25,2-20
5-NP,6.054945617540563,1507,2-25,2-20
6-NA,10.29102564102564,1437,2-25,2-20
7-M,2.195385811412786,1003,2-25,2-20
8-NS,2.191780821917808,864,2-25,2-20
1-PB2,9.560600635233124,2301,2-25,2-21
2-PB1,8.390657820524236,2311,2-25,2-21
3-PA,2.7111590837222255,2206,2-25,2-21
4-HA,12.49895539915952,1735,2-25,2-21
5-NP,5.791119958136729,1507,2-25,2-21
6-NA,10.633176959221528,1437,2-25,2-21
7-M,0.35509508064523954,1002,2-25,2-21
8-NS,4.35534574106779,864,2-25,2-21
1-PB2,5.316586120020272,2301,2-25,3-22
2-PB1,9.291069254460368,2314,2-25,3-22
3-PA,2.7086890381423787,2208,2-25,3-22
4-HA,10.392668421043435,1681,2-25,3-22
5-NP,5.6517346050993345,1507,2-25,3-22
6-NA,8.511585914824602,1437,2-25,3-22
7-M,0.2665320564720748,1003,2-25,3-22
8-NS,2.2768339639833566,864,2-25,3-22
1-PB2,17.208154487529733,2301,2-25,3-26
2-PB1,18.36761384723373,2314,2-25,3-26
3-PA,4.847229294269482,2208,2-25,3-26
4-HA,16.128995668115763,1734,2-25,3-26
5-NP,13.488405799970543,1507,2-25,3-26
6-NA,0.46166056166056174,1437,2-25,3-26
7-M,2.195385811412786,1003,2-25,3-26
8-NS,12.0,864,2-25,3-26
1-PB2,8.985277565691206,2301,2-25,2-18
2-PB1,8.240248463799091,2314,2-25,2-18
3-PA,0.5646212415322098,2208,2-25,2-18
4-HA,9.795265823640838,1735,2-25,2-18
5-NP,5.467240650359646,1507,2-25,2-18
6-NA,10.29102564102564,1437,2-25,2-18
7-M,2.195385811412786,1003,2-25,2-18
8-NS,2.202874851109361,864,2-25,2-18
1-PB2,11.302907081761894,2285,2-25,3-13
2-PB1,8.357475115940813,1988,2-25,3-13
3-PA,11.610144104367533,2096,2-25,3-13
4-HA,15.428497351783323,1728,2-25,3-13
5-NP,8.434672044449359,1507,2-25,3-13
6-NA,10.570768486842818,1437,2-25,3-13
7-M,2.334467288658648,1003,2-25,3-13
8-NS,2.1251242704593034,864,2-25,3-13
1-PB2,9.315724488741933,2301,2-25,6-20
2-PB1,8.704090846316173,2234,2-25,6-20
3-PA,2.9968231559488894,2208,2-25,6-20
4-HA,14.508470104244067,1684,2-25,6-20
5-NP,7.637044745218978,1492,2-25,6-20
6-NA,10.737173637173639,1411,2-25,6-20
7-M,0.19538581141278624,1003,2-25,6-20
8-NS,2.189652792158487,864,2-25,6-20
1-PB2,13.288463044715126,2172,2-25,3-1
2-PB1,10.334366110857914,2159,2-25,3-1
3-PA,6.843666323145323,2208,2-25,3-1
4-HA,10.219001925545207,1735,2-25,3-1
5-NP,13.637987326887604,1507,2-25,3-1
6-NA,9.90693118317392,1437,2-25,3-1
7-M,6.195385811412787,1003,2-25,3-1
8-NS,8.22463994837549,864,2-25,3-1
1-PB2,6.985277565691205,2301,2-25,3-29
2-PB1,16.33762674095265,2314,2-25,3-29
3-PA,4.685986601835623,2208,2-25,3-29
4-HA,16.104789633164646,1735,2-25,3-29
5-NP,9.419928822402657,1507,2-25,3-29
6-NA,18.14337463431423,1437,2-25,3-29
7-M,2.195385811412786,1003,2-25,3-29
8-NS,6.0,864,2-25,3-29
1-PB2,8.944847458996914,1983,2-25,6-32
2-PB1,8.311869395333652,1644,2-25,6-32
3-PA,0.531802339325903,1921,2-25,6-32
4-HA,7.803568776144376,1399,2-25,6-32
5-NP,5.767324175528233,1262,2-25,6-32
6-NA,8.471669626876794,1305,2-25,6-32
7-M,2.323590939617915,1000,2-25,6-32
8-NS,2.304125523279967,768,2-25,6-32
1-PB2,5.0681178023775955,2301,2-25,4-9
